start,end,text,speaker,sentiment_score,sentiment_confidence,hook_score,hook_confidence
13796.9,13798.98, The ideas live on and the rulers,SPEAKER_00,5,0.4967,,
13798.98,13801.3, do not live as the common people.,SPEAKER_00,1,0.4376,,
13801.3,13804.02," They eat the same food, wear the same clothes,",SPEAKER_00,2,0.2437,,
13804.02,13807.54," sleep in the same, not a bed in his case,",SPEAKER_00,2,0.347,,
13807.54,13812.54, but sleep in the same situation and simple home.,SPEAKER_00,3,0.4008,,
13812.62,13814.1, No.,SPEAKER_00,1,0.5825,,
13814.1,13818.62, They have tremendous respect for leaders that live,SPEAKER_01,5,0.674,,
13819.9,13823.62, just as the people who they lead.,SPEAKER_01,5,0.4696,,
13823.62,13824.660000000002, Yes.,SPEAKER_01,5,0.2993,,
13824.660000000002,13826.660000000002," It's, yeah, mostly not done.",SPEAKER_01,2,0.4292,,
13827.62,13831.14," But when it is, they have just infinite respect for that.",SPEAKER_01,3,0.3778,,
13831.14,13832.5, That is the way.,SPEAKER_01,3,0.2958,,
13832.5,13836.7, What lessons can we learn from Genghis Khan,SPEAKER_01,5,0.5525,,
13836.7,13838.26, that apply to the modern world?,SPEAKER_01,3,0.2839,,
13838.26,13840.5," You've already said, religious freedom,",SPEAKER_01,5,0.3577,,
13840.5,13842.26, some of these ideas.,SPEAKER_01,3,0.3655,,
13842.98,13844.86," His policy ideas, I think, are important.",SPEAKER_00,4,0.4557,,
13844.86,13848.82," We can still learn from that about protection of diplomats,",SPEAKER_00,4,0.4233,,
13848.82,13851.94," not buying and selling women, not kidnapping women,",SPEAKER_00,1,0.6989,,
13851.94,13856.02, and having religious freedom of individuals.,SPEAKER_00,5,0.3454,,
13856.02,13858.42," But also, he had interesting things.",SPEAKER_00,3,0.4926,,
13858.42,13862.62," He had tax-free status for all religions,",SPEAKER_00,1,0.2283,,
13862.62,13865.22," all physicians, and all teachers.",SPEAKER_00,5,0.7596,,
13865.22,13867.5, They didn't pay taxes in his empire.,SPEAKER_00,1,0.4352,,
13868.5,13873.38," As a former teacher, I embraced that idea",SPEAKER_00,5,0.4789,,
13873.38,13875.86, out of pure greed and self-interest.,SPEAKER_00,5,0.6404,,
13875.86,13878.9," But it's not, to me, the idea of saving the money.",SPEAKER_00,3,0.4208,,
13878.9,13881.58, It's the idea of focusing on that,SPEAKER_00,3,0.2841,,
13881.58,13883.9, as something important for the society.,SPEAKER_00,5,0.4716,,
13883.9,13887.86," He didn't say tax-free for any other category of people,",SPEAKER_00,1,0.4182,,
13887.86,13890.42," as I recall, just for those.",SPEAKER_00,5,0.4478,,
13890.42,13893.14," And he's highlighting the health of the people,",SPEAKER_00,4,0.4533,,
13893.14,13894.42," the education of the people,",SPEAKER_00,4,0.3767,,
13894.42,13896.94," and the spirit of the people, the spiritual.",SPEAKER_00,5,0.5945,,
13897.06,13898.38, That's very important.,SPEAKER_00,3,0.3522,,
13898.38,13902.06, That's a profound approach to life.,SPEAKER_00,4,0.2917,,
13903.42,13904.62," So these are policies,",SPEAKER_00,3,0.3695,,
13904.62,13906.9," and I'm not advocating so much to policies,",SPEAKER_00,2,0.4606,,
13906.9,13909.02, but I think some of the general principles,SPEAKER_00,3,0.545,,
13909.02,13913.06, of being willing to learn from our mistakes.,SPEAKER_00,5,0.4975,,
13913.06,13915.74," Admit your mistake to yourself,",SPEAKER_00,5,0.287,,
13915.74,13918.1," correct it, and go on with your life.",SPEAKER_00,4,0.4427,,
13919.94,13921.94," All of us say it's important,",SPEAKER_00,5,0.3977,,
13921.94,13924.34," but we don't do it, for the most part.",SPEAKER_00,2,0.4175,,
13924.34,13928.54, We don't learn from our failures as much as we think.,SPEAKER_00,2,0.2765,,
13928.54,13932.26," The other idea of promoting people on ability,",SPEAKER_00,3,0.3018,,
13933.26,13936.94," I think that's certainly an idea that is very valuable,",SPEAKER_00,4,0.417,,
13936.94,13939.06, not in the simple way of meritocracy,SPEAKER_00,2,0.4093,,
13939.06,13940.14," that we've done it with,",SPEAKER_00,5,0.4217,,
13940.14,13941.7," oh, if you pass the exam with this score,",SPEAKER_00,3,0.2602,,
13941.7,13943.02," you get this or that,",SPEAKER_00,5,0.3957,,
13943.02,13946.5, but really evaluating people and their ability.,SPEAKER_00,4,0.4471,,
13946.5,13950.42," I think it's a very good thing, not the only thing,",SPEAKER_00,4,0.5642,,
13950.42,13952.46, but I think it's very important.,SPEAKER_00,4,0.4456,,
13952.46,13954.14," And even though he failed in the end,",SPEAKER_00,3,0.297,,
13954.94,13958.34," and he turned power over to his sons and his family,",SPEAKER_00,5,0.5821,,
13958.34,13961.66," it's a principle that he lived by most of his life,",SPEAKER_00,4,0.3867,,
13961.66,13964.26, and we can learn from that principle.,SPEAKER_00,5,0.4887,,
13965.1,13967.42, The other thing I think is just his global,SPEAKER_00,3,0.326,,
13968.54,13971.22," feel for the world, his global understanding.",SPEAKER_00,5,0.5317,,
13971.22,13975.14," Here was a man who had had no education in any formal sense,",SPEAKER_00,1,0.3847,,
13975.14,13978.3, and he had this sense that the world should be united.,SPEAKER_00,5,0.5177,,
13978.3,13981.54, We should have things that unite all people.,SPEAKER_00,5,0.5127,,
13981.54,13982.98," Everybody should have their own law,",SPEAKER_00,1,0.2849,,
13982.98,13986.22, but there should be a higher law of heaven,SPEAKER_00,3,0.4562,,
13986.22,13987.46, that governs people.,SPEAKER_00,5,0.506,,
13988.34,13990.02," And this later was translated,",SPEAKER_00,3,0.2258,,
13990.02,13991.38," everybody should have their own language,",SPEAKER_00,1,0.2913,,
13991.38,13994.38, but they all write the same alphabet by Kublai Khan.,SPEAKER_00,3,0.3059,,
13994.38,13995.22, It didn't work.,SPEAKER_00,1,0.6816,,
13995.22,13999.06," Or his idea, he tried to impose the use of paper currency",SPEAKER_00,1,0.3462,,
13999.06,14004.06," in Iran, the Persian Ilkhanate, Chinese paper money.",SPEAKER_00,1,0.3294,,
14004.1,14005.1, It didn't work.,SPEAKER_00,1,0.6816,,
14005.1,14007.06, The people there weren't used to it.,SPEAKER_00,3,0.3066,,
14007.06,14011.46," But all this international spirit of their empire,",SPEAKER_00,5,0.3691,,
14011.500000000002,14014.02," I think that we need today,",SPEAKER_00,5,0.4712,,
14014.02,14017.18," we talk about, oh, globalization, we're all connected.",SPEAKER_00,5,0.4018,,
14017.18,14018.740000000002, It's just incredible.,SPEAKER_00,5,0.8307,,
14018.740000000002,14022.02, And we're more provincial than ever.,SPEAKER_00,5,0.632,,
14022.02,14023.7," We are just so provincial,",SPEAKER_00,1,0.2665,,
14023.7,14026.500000000002, and sometimes we use all this technology,SPEAKER_00,4,0.3037,,
14026.500000000002,14029.62, to help preserve our provincialism.,SPEAKER_00,5,0.5306,,
14029.62,14032.02, And we can't think in global terms.,SPEAKER_00,2,0.2312,,
14032.02,14033.9, We can't think about the world.,SPEAKER_00,2,0.2358,,
14033.9,14038.86, It's just amazing to me how narrow-minded we are.,SPEAKER_00,5,0.7757,,
14038.9,14043.54, I also saw the Mongol proverb,SPEAKER_01,3,0.2713,,
14043.54,14045.62," of if you're afraid, don't do it.",SPEAKER_01,1,0.3621,,
14045.62,14048.02," If you do it, don't be afraid.",SPEAKER_01,4,0.2887,,
14048.02,14051.34, That you especially celebrate.,SPEAKER_01,5,0.7424,,
14051.34,14052.98," I mean, there is something to that.",SPEAKER_01,3,0.372,,
14054.38,14058.62," In many ways, Jengis Khan is a representation",SPEAKER_01,4,0.3947,,
14058.62,14063.62," of a person, like of a self-made man,",SPEAKER_01,5,0.2972,,
14064.62,14066.22, that person from nothing.,SPEAKER_01,1,0.6902,,
14067.22,14070.62, Willed an entire empire into existence.,SPEAKER_01,5,0.7282,,
14070.62,14074.820000000002," Yes, and everything against him that you can think of.",SPEAKER_01,5,0.4629,,
14074.820000000002,14076.22," Your own family deserting you,",SPEAKER_00,1,0.4045,,
14076.22,14079.740000000002," your father dying at an early age,",SPEAKER_00,5,0.3659,,
14079.740000000002,14081.420000000002, all these things like that.,SPEAKER_00,5,0.7268,,
14081.420000000002,14084.54," But as Jamukha said, he had a good mother",SPEAKER_00,3,0.4042,,
14084.54,14085.78, and he had a good wife.,SPEAKER_00,4,0.3621,,
14088.3,14091.02, And there were many crucial points,SPEAKER_00,4,0.258,,
14091.02,14094.22, at which it was either his mother or his wife,SPEAKER_00,3,0.2809,,
14095.22,14098.7, who made the deciding point.,SPEAKER_00,5,0.2705,,
14098.7,14101.22," His wife, Burshta, was the one who caused",SPEAKER_00,4,0.2494,,
14101.22,14105.22, the first break with Jamukha to go away.,SPEAKER_00,4,0.2634,,
14105.22,14109.22," Later on, when the shamans had become too powerful",SPEAKER_00,3,0.3572,,
14109.22,14111.820000000002," and they had humiliated his younger brother,",SPEAKER_00,2,0.3106,,
14111.820000000002,14114.62, she was the one who said he had to clamp down,SPEAKER_00,2,0.2427,,
14114.62,14119.62, on the shamans who were exercising too much power.,SPEAKER_00,2,0.3544,,
14119.820000000002,14122.820000000002, And she guided him a lot.,SPEAKER_00,5,0.6473,,
14123.38,14126.1, It cannot be understated how important,SPEAKER_01,3,0.394,,
14127.18,14131.26, critical women are in the story of the Mongol Empire.,SPEAKER_01,4,0.3456,,
14131.26,14132.1, It's fascinating.,SPEAKER_01,5,0.4596,,
14132.1,14134.62," Yes, and sometimes we could say",SPEAKER_01,4,0.28,,
14134.62,14135.66, they're not behind the scenes,SPEAKER_00,2,0.3909,,
14135.66,14137.22, because they're always out front.,SPEAKER_00,3,0.2921,,
14137.22,14139.46," In the Mongol court, they always sat up front.",SPEAKER_00,4,0.2481,,
14139.46,14140.42, They were always out front.,SPEAKER_00,2,0.3466,,
14140.42,14143.94," And this horrified the Chinese,",SPEAKER_00,1,0.8018,,
14143.94,14147.1," who were very good Confucius, it horrified the Muslims.",SPEAKER_00,1,0.5158,,
14147.1,14148.94, It horrified the Christians.,SPEAKER_00,1,0.7207,,
14149.94,14150.78, They didn't know what to do.,SPEAKER_00,2,0.3641,,
14150.78,14152.98, They said the women even drink in public.,SPEAKER_00,1,0.3638,,
14154.26,14156.02," Okay, yeah, they drink in public.",SPEAKER_00,3,0.8075,,
14159.86,14161.14," So sometimes it was like that,",SPEAKER_00,3,0.499,,
14161.14,14163.26," but other times, as with Dorjin,",SPEAKER_00,3,0.4539,,
14163.26,14164.62, she's actually the ruler.,SPEAKER_00,5,0.4544,,
14164.62,14166.78," Or the case of his daughters,",SPEAKER_00,4,0.2943,,
14166.78,14171.3," such as al-Qaibaiq, who ruled over a part of Northern China",SPEAKER_00,4,0.2497,,
14171.3,14173.06," called the Angut people,",SPEAKER_00,1,0.2796,,
14173.06,14175.54, and the other daughters who ruled over different...,SPEAKER_00,2,0.2168,,
14175.54,14177.38, They ruled in their own names.,SPEAKER_00,5,0.2695,,
14177.38,14178.9, And he's very...,SPEAKER_00,5,0.4543,,
14178.9,14181.740000000002, This is something about the secret history that upset me.,SPEAKER_00,5,0.3595,,
14181.740000000002,14182.98, I get to chapter...,SPEAKER_00,3,0.2678,,
14182.98,14184.740000000002, All the sections are numbered.,SPEAKER_00,5,0.4081,,
14184.740000000002,14188.22," I get to chapter or number, section 215,",SPEAKER_00,3,0.2674,,
14189.14,14191.7, and there's only half a sentence left.,SPEAKER_00,1,0.4325,,
14191.7,14194.18," In 214, he's just awarded a girl.",SPEAKER_00,1,0.3746,,
14194.18,14196.3," He calls his daughter, so she's probably a clan daughter,",SPEAKER_00,3,0.3919,,
14196.3,14199.22, but she lives with his mother at this point.,SPEAKER_00,3,0.4615,,
14200.500000000002,14204.34," His youngest son, Tolo, is only four years old.",SPEAKER_00,3,0.3361,,
14204.34,14207.26," Tatar comes and Mother Erlum gives him food,",SPEAKER_00,4,0.4284,,
14207.26,14208.74, because you feed everybody.,SPEAKER_00,5,0.588,,
14208.74,14211.06," He realizes this is the mother of Chinggis Khan,",SPEAKER_00,4,0.372,,
14211.06,14213.1, and that's the child of Chinggis Khan.,SPEAKER_00,5,0.3413,,
14213.1,14215.74," He grabs him up and kidnaps him and runs out,",SPEAKER_00,4,0.2916,,
14215.74,14217.3," and he's holding the child in one hand,",SPEAKER_00,5,0.2891,,
14217.3,14219.7, and he's pulling out a knife with another hand.,SPEAKER_00,1,0.282,,
14219.7,14222.94," Altani raced out, and she grabbed his arm",SPEAKER_00,1,0.5402,,
14222.94,14224.34, and held it down.,SPEAKER_00,1,0.4229,,
14224.34,14229.34," And two men, Jebin Jin, they were back behind the gear,",SPEAKER_00,1,0.401,,
14229.42,14231.3," slaughtering an ox with an ax,",SPEAKER_00,5,0.273,,
14231.3,14234.06, because you have to do it in the shade behind the gear.,SPEAKER_00,4,0.3264,,
14234.06,14235.5, You don't do it in the light.,SPEAKER_00,3,0.2816,,
14235.5,14236.98, And so they were back there doing that.,SPEAKER_00,3,0.3234,,
14236.98,14240.18," And so they raced out with an ax, and they killed the man.",SPEAKER_00,1,0.3357,,
14240.18,14243.02, And so then Chinggis Khan was awarding everybody,SPEAKER_00,1,0.2616,,
14243.02,14244.26, for all their great deeds.,SPEAKER_00,5,0.7679,,
14244.26,14247.66," And Jebin, they wanted to be rewarded",SPEAKER_00,3,0.277,,
14247.66,14249.54, for saving the life of Tolo.,SPEAKER_00,5,0.5355,,
14250.58,14253.14," He said, no, you killed the Tatar.",SPEAKER_00,1,0.5448,,
14253.14,14255.78, Altani saved his life because she held the hand,SPEAKER_00,5,0.4756,,
14255.78,14260.14, that had the knife until you got there to kill him.,SPEAKER_00,1,0.3125,,
14260.14,14262.98," She saved it, and now we reward her.",SPEAKER_00,5,0.6978,,
14262.98,14265.58, So he's finished that story in 2.14.,SPEAKER_00,3,0.4509,,
14265.58,14266.9," He gets to 2.15, he says,",SPEAKER_00,3,0.3163,,
14266.9,14269.38, now let us reward our daughters.,SPEAKER_00,5,0.6267,,
14270.38,14272.34," It's actually only a phrase of,",SPEAKER_00,2,0.3511,,
14272.34,14275.86," I said it's a complete sentence, but it's not quite complete.",SPEAKER_00,3,0.5888,,
14275.86,14278.62," The rest is gone, cut out.",SPEAKER_00,2,0.404,,
14280.46,14281.34, It's missing.,SPEAKER_00,3,0.3264,,
14282.62,14284.5," And I was just so,",SPEAKER_00,2,0.2649,,
14284.5,14286.66, and I looked at all these different translations,SPEAKER_00,5,0.3612,,
14286.66,14288.02," of how to different language,",SPEAKER_00,5,0.346,,
14288.02,14291.7," and most often they translated it as,",SPEAKER_00,3,0.3043,,
14291.7,14294.9, and now let us marry our daughters.,SPEAKER_00,5,0.7008,,
14296.42,14298.02," Oh no, oh no.",SPEAKER_00,1,0.5922,,
14298.02,14301.38, He was very clear in his wedding speeches to his daughters.,SPEAKER_00,4,0.4614,,
14301.38,14304.26, I give these people to you to rule.,SPEAKER_00,5,0.6452,,
14305.42,14307.06, You have three husbands.,SPEAKER_00,5,0.3194,,
14307.9,14312.42," You have your honor, you have your nation,",SPEAKER_00,5,0.7271,,
14312.42,14315.02, and you have the man that I give to you.,SPEAKER_00,5,0.6524,,
14315.02,14319.46, But the man I give to you goes in the army with me,SPEAKER_00,3,0.3316,,
14319.46,14320.7, and brings his soldiers.,SPEAKER_00,5,0.5325,,
14320.7,14321.54, Genius.,SPEAKER_00,5,0.7646,,
14321.54,14322.38, You stay here and rule the people.,SPEAKER_00,5,0.6831,,
14322.38,14323.78, Brilliant.,SPEAKER_00,5,0.8308,,
14323.78,14325.38," The Chinese, when they arrived in the court",SPEAKER_00,1,0.3275,,
14326.18,14327.26, they didn't know what to think.,SPEAKER_00,2,0.3791,,
14327.26,14330.22, There she is ruling this area of the Angut people.,SPEAKER_00,5,0.4302,,
14330.22,14331.94," And they said, well, she can read and write,",SPEAKER_00,5,0.4284,,
14331.94,14333.54," and she's a supreme judge,",SPEAKER_00,5,0.7338,,
14333.54,14335.86, and she doesn't allow any death sentence,SPEAKER_00,1,0.7039,,
14335.86,14337.26, without her permission.,SPEAKER_00,1,0.3567,,
14339.78,14342.34, But they didn't say which languages she could read and write.,SPEAKER_00,3,0.4078,,
14342.34,14344.62, That has really puzzled me a lot.,SPEAKER_00,3,0.4419,,
14344.62,14346.1, So you're saying the secret history,SPEAKER_01,3,0.2636,,
14346.1,14349.580000000002, as we have gotten access to,SPEAKER_01,5,0.5027,,
14349.580000000002,14354.580000000002," has been edited to remove the significance of women,",SPEAKER_01,3,0.2946,,
14354.78,14357.62, even though they're still there.,SPEAKER_01,4,0.3377,,
14357.62,14358.62, In that case.,SPEAKER_00,3,0.3565,,
14358.62,14360.5," I mean, other cases with his mother,",SPEAKER_00,3,0.4043,,
14360.5,14361.86, they did not and all.,SPEAKER_00,1,0.6095,,
14361.86,14363.06," But I think in that case,",SPEAKER_00,3,0.5314,,
14363.06,14367.3, because what happened is most of these women,SPEAKER_00,1,0.2207,,
14367.3,14370.82, had few offsprings because their husband was gone to war.,SPEAKER_00,3,0.3417,,
14370.82,14373.42," And Altani, of course, she married several times,",SPEAKER_00,3,0.3258,,
14373.42,14377.26," sometimes the sons of the last one, you know.",SPEAKER_00,3,0.3672,,
14377.26,14379.02, But they were going off to war,SPEAKER_00,3,0.3079,,
14379.02,14380.9, and they weren't reproducing very well.,SPEAKER_00,2,0.5216,,
14380.9,14383.54," Only one, Tsetsekin, who was ruling in Siberia,",SPEAKER_00,1,0.2834,,
14384.46,14388.06, she was the one who had a whole bunch of daughters.,SPEAKER_00,3,0.222,,
14388.06,14389.3, They wouldn't be going off to war.,SPEAKER_00,2,0.2605,,
14389.3,14391.740000000002, And so they actually spread out through the empire,SPEAKER_00,4,0.2603,,
14391.740000000002,14393.820000000002," and did a lot of, had a lot of power later.",SPEAKER_00,4,0.4079,,
14393.820000000002,14398.22," But what happened was the area for al-Qaibbaq,",SPEAKER_00,3,0.3682,,
14398.22,14402.46," for example, was then taken over by Kublai Khan.",SPEAKER_00,3,0.2898,,
14402.46,14405.26," And then the areas, all the Turkey areas one by one",SPEAKER_00,5,0.3151,,
14405.26,14410.26," were taken over by their nephews as they died out,",SPEAKER_00,2,0.2698,,
14410.38,14411.94, not in their own lifetime.,SPEAKER_00,2,0.4251,,
14411.98,14413.66, They didn't kill the women off.,SPEAKER_00,2,0.2713,,
14413.66,14418.22," But as they died out, the men took it over.",SPEAKER_00,3,0.377,,
14418.22,14420.14, And so then they just wanted to kind of erase it.,SPEAKER_00,3,0.5074,,
14420.14,14422.1," It's like, no, Northern China,",SPEAKER_00,3,0.354,,
14422.1,14424.26," even though it was ruled by Tsorakhtani,",SPEAKER_00,3,0.2772,,
14424.26,14426.26, it always was Mongol.,SPEAKER_00,1,0.2718,,
14426.26,14428.62, She was ruling because her husband was Mongol,SPEAKER_00,3,0.2598,,
14428.62,14429.86," and her sons were Mongol,",SPEAKER_00,1,0.3221,,
14429.86,14432.06, therefore they had the right to rule it.,SPEAKER_00,3,0.3079,,
14432.06,14434.34, So they cut out the women for those reasons.,SPEAKER_00,3,0.5163,,
14434.34,14438.1, I think anytime it threatened the power of a particular man.,SPEAKER_00,1,0.3977,,
14438.1,14439.34, Then there were other little things,SPEAKER_00,3,0.3611,,
14439.34,14440.94, that are added in there.,SPEAKER_00,3,0.3661,,
14440.94,14442.34, Sometimes you can find a phrase,SPEAKER_00,3,0.3498,,
14442.34,14446.74, and it's like that phrase was not in the original.,SPEAKER_00,2,0.353,,
14446.74,14448.22, Yeah.,SPEAKER_01,1,0.2654,,
14448.22,14450.34," In studying human history,",SPEAKER_01,5,0.426,,
14450.34,14453.1, what have you learned about human nature,SPEAKER_01,5,0.5226,,
14453.1,14455.98, and just the trajectory of humanity,SPEAKER_01,5,0.5304,,
14455.98,14459.18, throughout the past several millennia?,SPEAKER_01,3,0.2833,,
14459.18,14463.06," I tend to have a certain love for individuals and persons,",SPEAKER_00,3,0.428,,
14463.06,14465.86," but not a love for people in general,",SPEAKER_00,3,0.61,,
14465.86,14468.54, and especially not for institutions.,SPEAKER_00,1,0.4494,,
14468.54,14472.54, I tend to have a great suspicion,SPEAKER_00,3,0.323,,
14472.54,14473.98, about almost everything,SPEAKER_00,3,0.3708,,
14473.98,14477.62, and mistrust in institutions over and over.,SPEAKER_00,1,0.4076,,
14477.62,14480.14, And I think that's my own prejudice.,SPEAKER_00,1,0.4432,,
14480.14,14483.1, And then I find reasons to support that.,SPEAKER_00,3,0.4558,,
14483.1,14484.820000000002, And Chinggis Khan was very good,SPEAKER_00,5,0.4901,,
14484.820000000002,14488.26, at destroying a lot of institutions,SPEAKER_00,1,0.4163,,
14488.26,14491.94, or bringing them to heel within his empire.,SPEAKER_00,3,0.2648,,
14491.94,14493.98, So then I like that and I stress that,SPEAKER_00,3,0.394,,
14493.98,14495.740000000002, and I see those things.,SPEAKER_00,5,0.5873,,
14497.14,14498.02," I think that's one thing,",SPEAKER_00,1,0.2618,,
14498.02,14502.06, but other things that I learned from the Mongol people,SPEAKER_00,3,0.4283,,
14502.06,14504.74," in general, not just about their history and all,",SPEAKER_00,3,0.6376,,
14504.74,14506.7, but how it's possible to live,SPEAKER_00,4,0.4023,,
14506.7,14509.22, for thousands of years in a place,SPEAKER_00,5,0.4412,,
14509.22,14513.02, that for many people is not the most beautiful in the world.,SPEAKER_00,3,0.5529,,
14513.02,14514.5, It's austere.,SPEAKER_00,3,0.5015,,
14514.5,14518.02, You have a band of mountains and with some trees,SPEAKER_00,3,0.36,,
14518.02,14519.62, and then big band of steppe,SPEAKER_00,5,0.3056,,
14519.62,14523.54," and then a big band of sand, gravel desert, the Gobi.",SPEAKER_00,5,0.2293,,
14523.54,14525.78," And for many people, it's not appealing.",SPEAKER_00,2,0.5724,,
14525.78,14526.62, It's just open.,SPEAKER_00,2,0.3666,,
14526.62,14528.06, There's too much space.,SPEAKER_00,2,0.4787,,
14528.06,14529.94," It's like, we need to build something over here.",SPEAKER_00,3,0.4562,,
14529.94,14531.94," Boy, you could have a condo right there.",SPEAKER_00,3,0.3284,,
14531.94,14532.820000000002, We could have a building.,SPEAKER_00,3,0.3462,,
14532.820000000002,14533.9, We could sell them off.,SPEAKER_00,1,0.4595,,
14535.9,14537.98, They haven't given into that.,SPEAKER_00,2,0.3345,,
14537.98,14540.22, They really value their country.,SPEAKER_00,5,0.6302,,
14540.22,14542.34, They protect their country.,SPEAKER_00,5,0.4958,,
14542.34,14546.22, Even now only 1% is privately owned.,SPEAKER_00,1,0.4011,,
14546.22,14547.22, They keep it down.,SPEAKER_00,3,0.2683,,
14547.22,14549.78," And in Mongolian records,",SPEAKER_00,5,0.3115,,
14549.78,14552.02, farm and city count as one category,SPEAKER_00,3,0.283,,
14552.02,14554.54, because it's settled people.,SPEAKER_00,3,0.3221,,
14554.54,14555.38, It doesn't matter.,SPEAKER_00,3,0.3575,,
14555.98,14556.820000000002," You settle on a farm, you settle in a city.",SPEAKER_00,5,0.3738,,
14556.820000000002,14559.06," Settled people, one category.",SPEAKER_00,3,0.2905,,
14559.06,14563.54, And they lived there in this land,SPEAKER_00,5,0.6046,,
14564.820000000002,14567.22, that Chinggis Khan would return to and love.,SPEAKER_00,5,0.5562,,
14568.420000000002,14569.98," If he returned to the capital city,",SPEAKER_00,1,0.3224,,
14569.98,14571.500000000002, he would not know where he was.,SPEAKER_00,2,0.3899,,
14571.500000000002,14572.78, He would have no idea.,SPEAKER_00,2,0.3583,,
14572.78,14574.1," And all the people would just say,",SPEAKER_00,5,0.2668,,
14574.1,14575.14, I'll be Mongolian.,SPEAKER_00,2,0.2776,,
14575.14,14576.18, I'm Mongolian.,SPEAKER_00,1,0.3273,,
14576.18,14577.02," Yeah, I'm Mongol.",SPEAKER_00,1,0.397,,
14577.02,14577.98, I have the hat.,SPEAKER_00,5,0.401,,
14577.98,14579.98, I have the bell buckle.,SPEAKER_00,5,0.2851,,
14579.98,14582.94, I have all the tail that's all embroidered.,SPEAKER_00,3,0.2521,,
14582.94,14584.34," Yeah, I'm Mongol.",SPEAKER_00,1,0.397,,
14584.34,14587.62," And Chinggis Khan would say, where's your horse?",SPEAKER_00,1,0.2234,,
14587.62,14589.18," Oh, keep it in the countryside.",SPEAKER_00,5,0.403,,
14590.22,14593.78," But he wouldn't recognize the city,",SPEAKER_00,3,0.4163,,
14593.78,14596.78," but it's still his country, his people.",SPEAKER_00,3,0.3661,,
14596.78,14599.42," They worship him in a literal sense,",SPEAKER_00,5,0.5771,,
14599.42,14603.34," not the way we would worship God asking for favors,",SPEAKER_00,1,0.4,,
14603.34,14606.46, but in the sense of worshiping him with praise.,SPEAKER_00,4,0.4318,,
14606.46,14609.34, They have so many songs to praise him.,SPEAKER_00,5,0.7125,,
14609.34,14611.34, And about half of the hip hop in the country,SPEAKER_00,2,0.299,,
14611.34,14612.86, is in praise of Chinggis Khan.,SPEAKER_00,5,0.4676,,
14613.58,14615.9," You know, it's something we can't understand",SPEAKER_00,3,0.2684,,
14615.9,14619.22," because when we pray, we're usually saying,",SPEAKER_00,3,0.3165,,
14619.22,14621.02," oh, thank you God for this and that and the other,",SPEAKER_00,5,0.7099,,
14621.02,14622.46, and you're so wonderful and I love you.,SPEAKER_00,5,0.9416,,
14622.46,14624.06," So would you please give me,",SPEAKER_00,3,0.3547,,
14624.06,14625.18," and would you please do this,",SPEAKER_00,5,0.4165,,
14625.18,14627.86, and would you please stop this pain in my knee?,SPEAKER_00,1,0.273,,
14627.86,14630.18, We're asking for things all over the place.,SPEAKER_00,5,0.3847,,
14630.18,14632.46," But Chinggis Khan, no, no.",SPEAKER_00,1,0.3274,,
14632.46,14634.22, No one ever asks for anything.,SPEAKER_00,1,0.5839,,
14634.22,14636.22, They just honor him.,SPEAKER_00,5,0.6206,,
14636.22,14639.26, They just praise him and honor him.,SPEAKER_00,5,0.7448,,
14639.3,14643.06," If I wanted to visit Mongolia, what would you recommend?",SPEAKER_01,3,0.2413,,
14643.06,14645.06, What's the right way?,SPEAKER_01,1,0.2408,,
14645.06,14646.62," Well, start with my home.",SPEAKER_00,5,0.5155,,
14646.62,14647.46, Let's start there.,SPEAKER_00,5,0.2953,,
14647.46,14648.3, You come over there.,SPEAKER_00,1,0.2656,,
14648.3,14650.58, It's a nice valley.,SPEAKER_00,4,0.5536,,
14650.58,14652.42," I mean, I have a nice valley there.",SPEAKER_00,4,0.423,,
14656.1,14658.86, I think almost any direction you go outside of the city,SPEAKER_00,2,0.3377,,
14658.86,14661.06, is going to be interesting.,SPEAKER_00,4,0.4343,,
14661.06,14664.74, It kind of depends a little bit on your purpose.,SPEAKER_00,3,0.6477,,
14664.74,14666.54, Most people go south to the Gobi,SPEAKER_00,3,0.3335,,
14666.54,14668.06, and they do a loop to the Gobi,SPEAKER_00,4,0.3298,,
14668.06,14669.74," and around to Karakorum,",SPEAKER_00,5,0.2664,,
14669.74,14673.18," Hachor in the old capital from Agudahan,",SPEAKER_00,5,0.2902,,
14673.18,14675.42, but it was abandoned by Kublai Khan.,SPEAKER_00,3,0.3598,,
14675.42,14677.18, And then they circle back to the city,SPEAKER_00,4,0.3092,,
14677.18,14682.18," and they may stop off to see what we call Preshwalski,",SPEAKER_00,3,0.2542,,
14682.18,14686.42," the wild horse, but they call Kach Taki to see the Taki,",SPEAKER_00,3,0.3638,,
14686.42,14689.18," or they may go up to Hufskul Lake,",SPEAKER_00,3,0.3951,,
14689.18,14692.74," a big beautiful lake, somewhat like Baikal, but much smaller.",SPEAKER_00,4,0.5689,,
14692.74,14695.14, So that's a beautiful trip.,SPEAKER_00,4,0.3986,,
14695.14,14697.1, If you want to see the more Turkic area,SPEAKER_00,3,0.3896,,
14697.1,14698.82," where they hunt with eagles,",SPEAKER_00,5,0.3622,,
14698.82,14702.18, the far west is where the Kazakh people live.,SPEAKER_00,4,0.3086,,
14702.18,14705.74, And the mountains are absolutely incredibly beautiful.,SPEAKER_00,5,0.9316,,
